id,Source,Target,Reference,Orig-Nasal-As-Line,Orig-Nasal-As-Tilde
6813,Ye' tso' káxshtâxũk tö míxk amôxli alírkẽ .,Estoy contando los días para que maduren los aguacates .,margery-ex1213b,Ye' tso' ká̠shtâ̠u̠k tö mí̠k amô̠li alírke̠.,
6814,Ie'pa tso' káx bata káxtök .,Ellos están desmalezando la montaña .,margery-ex1214,Ie'pa tso' ká̠ batà ká̠tök.,
6815,Îxñẽ tã káxtuirkẽ bétk .,En estos días anochece temprano .,margery-ex1215,Î̠ñe̠ ta̠ ká̠tuirke̠ bétk. ,
6816,Ye' tso' káxũk bióqk .,Yo estoy haciendo un hueco .,margery-ex1216,Ye' tso' ká̠u̠k biö́k.,
6817,Be' káxwöta' dawè ajkóqnũk .,Usted tiene que cuidar al enfermo .,margery-ex1217,Be' ká̠wöta' dawè ajkö́nu̠k.,
6818,Ie' kbènẽ tö ie' káx tã .,Él mintió acerca de que tenía una finca .,margery-ex1221,"Ie' kbène̠, tö ie' ká̠ ta̠.",
6819,"Akéqkë , kèq ye' wã be' súxrule .","Señor , a usted yo no lo conozco .",margery-ex1227,"Akë́kë, kë̀ ye' wa̠ be' sú̠rule.",
6820,Chìchi aláki kéq ã shachòqwö tkë'r .,La perra tiene bubas en la vagina .,margery-ex1228a,Chìchi alåki kë́ a̠ shachö̀wö tkër.,
6821,Alákölpa tãîx ã duwè tso' i kéq ã .,Muchas mujeres tienen enfermedades en la vagina .,margery-ex1228b,Alákölpa ta̠î̠ a̠ duwè tso' i kë́ a̠.,
6822,Wéqm ãwíx tso' kòqchi kéqak bióqk .,Aquel hombre le está sacando los testículos al cerdo .,margery-ex1229,Wë́m a̠wī̠ tso' kö́chi kë́ak biö́k.,
6823,Alà aláköl kànũnã e' tã ie' kéq jkö bùtsãnã .,La niña se cayó y se hizo una herida en el labio de la vagina .,margery-ex1230,Alà aláköl kànu̠na̠ e' ta̠ ie' kë́jkö bùtsa̠na̠. ,
6824,Ie' kéqkalö ã kàlwö tkë'r .,Él tiene una infecciön en el pene .,margery-ex1231,Ie' kë́kalö a̠ kàlwö tkër.,
6825,Ala'r alákölpa tsîr kèq kéqkö tã .,Las niñas pequeñas no tienen vellos genitales .,margery-ex1233,Alâr alákölpa tsîr kë̀ kë́kö ta̠.,
6826,Alákölpa kéqku dör nêxnẽ .,Las mujeres tienen el clitoris muy sensible .,margery-ex1234,Alákölpa kë́ku dör nê̠ne̠. ,
6827,Ye' éql dör kéqsik nãmùx yulö .,Mi hermano es valiente para buscar tigres .,margery-ex1236,Ye' ë́l dör kë́sik na̠mù̠ yulö.,
6828,Ie' kéqsikbale íyiwak tã .,Él le hizo daño al animal .,margery-ex1237,Ie' kë́sikble íyiwak ta̠.,
6829,Kéqtali séxnẽ di' ã ẽnã íyök kĩ .,La salamandra puede vivir en el agua o en la tierra .,margery-ex1238,Kë́tali sé̠ne̠ di'a e̠na̠ íyök ki̠.,
6830,Kéqtsu stsö ikũáxki ikũáxki .,La chorcha tiene diferentes cantos .,margery-ex1240,Kë́tsu stsö iku̠á̠ki̠ iku̠á̠ki.,
6831,Alà kúrkẽ kéqwö jke .,Los niños nacen por la vagina .,margery-ex1241,Alà kúrke̠ kë́wö jke.,
6832,Alákölpa wéxalèx kéqwöãn dör tsîr .,Algunas mujeres tienen el conducto vaginal estrecho .,margery-ex1242,Alákölpa wé̠ale̠' kë́wöa̠n dör tsîr.,
6833,Kéxkra ye' mîxkẽ ie' ù ã .,Yo voy siempre a su casa .,margery-ex1243,Ké̠kra ye' mî̠ke̠ ie' ù a̠.,
6834,Dawás kéxs dör póppô .,La estación del verano es seca .,margery-ex1244,Dawás ké̠̠s dör póppô.,
6835,Ye' dòqkẽ kéxwe ie' kĩ .,Yo llego antes que él .,margery-ex1245,Ye' dö̀ke̠ ké̠we ie' ki̠.,
6836,Ye' kĩ ãmõ' kiànã .,Yo quiero aguacates .,margery-ex1246,Ye' ki̠ a̠mo̠' kiàna̠.,
6837,Ye' kiár stsóqk .,Me gusta cantar .,margery-ex1247,Ye' kiár stsök.,
6838,Mìxk alè tã tãîx kibë' tso' tsáxlĩ tsáxlĩ tã .,"A veces , en las tardes , vuelan muchas libélulas .",margery-ex1248,Mì̠k alè ta̠ ta̠î̠ kibë' tso' tsá̠li̠ tsá̠li̠ ta̠.,
6839,Ye' éql kibí kĩ dawás tso' dabòm mãñáxyök kĩ skéxl .,Mi hermano mayor tiene treinta y cinco años .,margery-ex1249,Ye' ë́l kibí ki̠ dawás tso' dabòm ma̠ñá̠yök ki̠ ské̠l.,
6840,Áktö míxk sa' tkabã tsa' kichà wa .,Subimos al despeñadero con la ayuda de una cuerda .,margery-ex1250a,Áktö mí̠k sa' tkaba̠ tsa' kichà wa.,
6841,Juan ulà kichà tée tabè dör .,Juan se cortó las venas con el machete .,margery-ex1250b,Juan ulà kichà tée tabè dör.,
6842,Kàl kicha kĩ ie' trèqnãttsã .,Él se resbaló en las raíces del árbol .,margery-ex1250c,Kàl kicha ki̠ ie' trë̀na̠ttsa̠.,
6843,Kichö' tsíkir kàlyök dikìx ã .,La papaya silvestre crece en la selva .,margery-ex1251a,Kichö' tsíkir kàlyök dikì̠ a̠.,
6844,Kichôqli dör kàlwö bua'ë .,La papaya es un buen fruto .,margery-ex1251b,Kichö̂li dör kàlwö bua'ë.,
6845,Íxmã be' kie ?,Cuál es tu nombre ?,margery-ex1252,¿Í̠ma̠ be' kiè?,
6846,Íxmã be' kie batà dör ?,Cuál es tu apellido ?,margery-ex1253,¿Í̠ma̠ be' kièbtà dör?,
6847,Chkì ye' dé éql kímũk .,Ayer fui a ayudar a mi hermano .,margery-ex1254,Chakì ye' dé ë́l kímu̠k.,
6848,Kiòq tso' íyi kukuó ie .,El aceite sirve para freir .,margery-ex1255,Kiö̀ tso' íyi kukuó ie.,
6849,Ie'r ye' ã inúxköl ki' .,Él me pidió dinero .,margery-ex1257a,ie'r ye' a̠ inú̠köl ki.,
6850,Ie'pa tö be' kiè .,Ellos te llamaron .,margery-ex1257b,Ie'pa r be' kiè.,
6851,Ie'pa dör ye' kiè kápi yóqk .,Ellos me invitron a tomar café .,margery-ex1257c,Ie'pa dör ye' kiè kápi yö́k.,
6852,Ye'r apàio i' ki'ëmẽ .,Pedí fiáda está camisa .,margery-ex1258,Ye'r apàio i' ki'ëme̠.,
6853,Ye' dawa kipà dör tsãlîxlîx ẽnã i tsìx dör shô .,Mi cuñado tiene cintura delgada y la espalda ancha .,margery-ex1259,Ye' dawa kipà dör tsa̠lî̠lî̠ e̠na̠ i tsì̠ dör shô.,
6854,Îxñẽ tã se' duládulapa kèq wã kipàdawo sùxnẽ ĩã .,En la actualidad los jóvenes no conocen los taparrabos .,margery-ex1260,Î̠ñe̠ ta̠ se' duládulapa kë̀ wa̠ kipàdawo sù̠ne̠ i̠a̠.,
6855,Kàl kipàk núxnãwã .,La viga horizontal está podrida .,margery-ex1261,Kàl kipàk nú̠na̠wa̠.,
6856,Ie' kipàmõ dör pâxãlĩ ẽnã shô .,Su cinturón es nuevo y ancho .,margery-ex1262,Ie' kipàmo̠ dör pâ̠a̠li̠ e̠na̠ shô.,
6857,Awápa e' iö kipòq ë ã .,Los suquias se acomodan solo en hamacas .,margery-ex1263,Awápa e' iö kipö̀ ë a̠.,
6858,Kirèq wak dör kéqtali dikìx ã .,La lagartija es más pequeña que la salamandra .,margery-ex1264,Kirë̀ wak dör kë́tali dikì̠ a̠.,
6859,Kiréqrmapa kapé ya' sã tèröl .,En mi casa durmieron cinco extranjeros .,margery-ex1266,Kirë́rmapa kapé ya' sa̠ tèröl.,
6860,Balo' dör ye' kirîã' .,El licor me enfermó .,margery-ex1267,Balo' dör ye' kirîa̠'.,
6861,Kíru bák ĩóxchki akéqkëpa wã ãñĩjpö ie .,Antiguamente se usaba el garrote en los combates .,margery-ex1268,Kíru bák i̠ó̠chki akë́këpa wa̠ a̠ñi̠jpö ie.,
6862,Buà mẽr kita' ulà kĩ dìba i kalóqk .,Las iguanas se asolean en las ramas del solacaballo .,margery-ex1269,Bua' me̠r kita' ulà ki̠ dìba i kalö́k.,
6863,Kàl ãwíx tskìnẽ kitéqt .,Aquel árbol nació curvado .,margery-ex1270,Kàl a̠wí̠ tskìne̠ kitë́t.,
6864,Sa' kapòqkẽ akõ' kĩ .,Dormimos sobre la cama .,margery-ex1271a,Sa' kapö̀ke̠ ako̠' ki.,
6865,Inúxköl kĩ mũñã .,Deme más dinero .,margery-ex1271b,Inú̠köl ki̠ mu̠ña̠.,
6866,Ye' kĩ kápi kiànã .,Yo quiero café .,margery-ex1271c,Ye' ki̠ kápi kiàna̠.,
6867,Kĩáx dör sulûë,El pedo es muy desagradable .,margery-ex1272,Ki̠á̠ dör sulûë,
6868,Aláala kĩãkùxkẽ i õdalèqnã e' tã .,El bebé se pée cuando tiene mal de estómago .,margery-ex1273,Alála ki̠a̠kù̠ke̠ i o̠dalë̀na̠ e'ta̠.,
6869,Kabàiö kĩáx tsaki' dalì dikìx ã .,El caballo se tiró un pedo porque iba cargado .,margery-ex1274,Caballo ki̠á̠ tsaki' dalì dikì̠ a̠.,
6870,Kĩnùx daléqr sulûë .,Las llagas del pappalomoyo son muy dolorosas .,margery-ex1275,Ki̠nù̠ dalë́r sulûë.,
6871,Alákölpa ãwíx káx kíxsãùkẽ i ujkö ã .,Aquellas mujeres se suelen asomar a la puerta de su casa .,margery-ex1277,Alákölpa a̠wí̠ ká̠ kí̠sa̠ùke̠ i ujkö a̠.,
6872,Juan tso' kãnõ' kíxstsök .,Juan está acechando al tepeizcuinte .,margery-ex1278,Juan tso' ka̠no̠' kí̠stsök.,
6873,Kala' wa ie'pa dör nĩmàx kalöwèxkẽ .,Los peces se cogen con la red .,margery-ex1284,Kla' wa ie'pa r ni̠mà̠ klöwè̠ke̠.,
6874,Tãîx ye' kalépa tso' .,Yo tengo mucho amigos .,margery-ex1285,Ta̠í̠ ye' klépa tso'.,
6875,Apéq duòqkẽ balõ wã e'kléq yéqrkẽ .,A un hombre borracho se le está cayendo la baba .,margery-ex1286,Apë́ duö̀ke̠ blo̠ wa̠ e'klë́ yë́rke̠.,
6876,Alöbukichö dör kichö' kalí .,La papaya silvestre es parecida a la papaya común .,margery-ex1288,Alöbukichö dör kichö' klí.,
6877,Di' ajkóqmíxk tãîx kalò tso' .,En las orillas de las quebradas hay mucho anisillo .,margery-ex1292,Di' ajkö́mí̠k ta̠í̠ klò tso'.,
6878,Klòklö diri alà màxsmãs akuôqwõ .,Las hojas de anisillo para lavar a los recién nacidos .,margery-ex1294,Klóklö diri alà mà̠sma̠s akuö̂wo.,
6879,Kalóqmchòqk ñã bua' .,El dominico es sabroso .,margery-ex1306,Klö́mchö̀k ña̠ bua'.,
6880,Ye' kalòqwöba wòqyèqnãjtsã .,Se me zafó el tobillo .,margery-ex1316,Ye' klö̀wöba wö̀yë̀na̠jtsa̠.,
6881,Ukâböt i' batà dör kamót .,La punta de esta flecha está roma .,margery-ex1318,Ukâböt i' btà r kmót.,
6882,Kòke kalòq dör óxjkêx irir tãîxbalu .,El mastate es grande y alto .,margery-ex1330a,Kòke klö̀ r ó̠jkê̠ irir ta̠í̠blu.,
6883,Ye' kòke dör sĩéxlsĩẽl .,Mi cobija es celeste .,margery-ex1330b,Ye' kòke dör si̠é̠lsi̠e̠l.,
6884,Mìxk kòktare stsé e' tã kàxlĩ datsẽ .,Cuando canta la cucaleca es señal de que va a llover .,margery-ex1332,Mì̠k kòktare stsé e'ta̠ kà̠li̠ datse̠.,
6885,Kós dör kàl bêqrie .,El roble es un árbol grande .,margery-ex1335,Kós dör kàl bë̂rie.,
6886,Kàlko ãwíx dör tsikirîrî .,Las hojas de aquel árbol son amarillas .,margery-ex1336a,Kàlko àwí dör tsikirírí.,
6887,Kòq daléqr sulû se' wóqbala ã .,Duele mucho tener una nube en el ojo .,margery-ex1336b,Kö̀ dalë́r sulù se' wö́bla a̠.,
6888,Kòqchi tkë'nĩk dóq ã .,Los cerdos están en el barro .,margery-ex1337,Kö̀chi tkë̂ni̠k dö́ a̠.,
6889,Kòqchiwe pàikarö !,Limpia el chiquero !,margery-ex1338,¡Kö̀chiwe pàikarö!,
6890,Wóqbalakèqtapa dör íxwĩ kèkẽ .,Los ciegos tocan las cosas .,margery-ex1339a,Wö́blakë̀tapa r í̠wi̠ kèke̠.,
6891,Ye' dör ye' kutà ke ye' kalòqio skuóqk .,Yo obligo a mi hermana a que se me lave el pantalón .,margery-ex1339b,Ye' dör ye' kutà ke ye' kalö̀io skuö́k.,
6892,Be' datsi' kóqkkã !,Recoje la ropa !,margery-ex1340,¡Be' datsi' kö́kka̠!,
6893,Ye' ãmìx dör tãîx datsi' kéqchke tûlujtsa .,Mi madre botó muchas ropas viejas .,margery-ex1341a,Ña̠ a̠mí̠ dör ta̠í̠ datsi' kë́chke tûlujtsa.,
6894,Ye' éql dör ák kéũn ék chichí kíx .,Mi hermano le lanzo una piedra al perro .,margery-ex1341b,Ye' ë́l dör ák kéu̠m ék chichí kí̠.,
6895,Kòqlwak dör sulûë .,Los mosquitos son muy molestos .,margery-ex1342,Kö̀lwak dör sulûë.,
6896,Kóqt àxnãre ñãlàx kĩ .,El jorobado se cayó en el camino .,margery-ex1344,Kö́t à̠na̠re ña̠là̠ ki̠.,
6897,Ye' shkèxnã kòqwö̩ dalèqna sulû .,Desperté con el dolor en el espinazo .,margery-ex1345,Ye' shkè̠na̠ kö̀wö̩ dalë̀na sulû.,
6898,Ye' ãmìx tso' dakarò kòqyök .,Mi madre está desplumando la gallina .,margery-ex1346,Ña̠ a̠mí̠ tso' dakarò kö̀yök.,
6899,Ie' ulà kóqyök a'r pò .,El tiene muchos vellos en el brazo .,margery-ex1347a,Ie' ulà kö́yö kâr pò.,
6900,Dù ãwíx kóqyök dör karôrô .,El plumaje de aquel pájaro es de varios colores .,margery-ex1347b,Dù a̠wí kö́yök dör karôrô.,
6901,Kàl ãwíx kóqyök a'r pò .,Aquel árbol tiene muchas hojas .,margery-ex1347c,Kàl a̠wí̠ kö́yök âr pò.,
6902,Kalòqio kiànã be' tsîr o bêqrie ?,"De qué tamaño quiere el pantalón , pequeño o grande ?",margery-ex1354,¿Kalö̀io kiàna̠ be' tsir o bë̂rie?,
6903,Ye' wôqkela dör kapá Kua'rö .,Mi abuelo era el encargado de presirir los entierros en Salitre .,margery-ex1355,Ye'  wö̂kela r kpá kuârö.,
6904,Kapa' dör jtsâkicha tso' kãníxk ã .,La escalera de mono es un bejuco que existe en la selva .,margery-ex1356,Kpa' dör jtsâkicha tso' ka̠ní̠k a̠.,
6905,Ye' ãmìx wòqbtsòq kàl kuá wã .,A mi madre le gustan las plantas .,margery-ex1375,"Ña̠ a̠mi̠ wö̀btsö̀ kàl, kuá wa̠.",
6906,Kuáköl kiànã ukö mũáx .,Se necesita caña blanca para hacer esferas .,margery-ex1376,Kuáköl kiàna̠ ukö mu̠á̠.,
6907,Kuàkölska ikuòq itòq tèkẽ sa' dör .,En la época de septiembre y octubre preparamos la tierra para el cultivo del maíz .,margery-ex1377,Kuàkölska ikuö̀ itö̀ tèke sa' dör.,
6908,Kuâkua buambuáala e' dapá wéx dóqjkö .,Las mariposas bonitas se juntan a la orilla de los charcos .,margery-ex1378,Kuâkua buambuáala e' dapá wé̠ dö́jkö.,
6909,Dawás îxñẽ ye'r alí watkéx tãîx .,Este año sembr'e mucha yuca .,margery-ex1379,Dawás î̠ñe̠ ye'r alí watké̠ ta̠î̠.,
6910,Kua' dör karôrô .,Las mariposas son de muchos colores .,margery-ex1381,Kua' dör krôrô.,
6911,Ye' yéq kuchéqwö daléqrke àlim wã .,A mi padre le duelen la rodillas por el reumatismo .,margery-ex1382,Ye' yë́ kuchë́wö dalë́rke álim wa̠.,
6912,Káxjkẽ kuë súxrule ye' mãñáxltë ë .,Conozco tres clases de tortugas en la zona en que vivimos .,margery-ex1384,Ká̠jke̠ kuë sú̠rele ye' ma̠ñá̠ltë ë.,
6913,Vaca kuio a'mik se' icha dör tsîr .,Nuestros omóplatos son pequeños comparados con los de las vacas .,margery-ex1385,Vaca kuio ómi̠k se' icha dör tsîr.,
6914,Kuìwak séxr kàl núx ã .,El abejón vive en los troncos podridos .,margery-ex1386,Kuìwak sé̠r kàl nú̠ a̠.,
6915,Kúk wölöm yulö' ñã dabòm bóqyök kĩ skéxl .,Consígame veinticinco chontas .,margery-ex1387,Kük wölöm yulö' ña̠ dabòm bö́yök ki̠ ské̠l.,
6916,Kòq̠chi tso' i kukòq bulâũk .,El cerdo está agitando sus orejas .,margery-ex1391,Kö̠̀chi tso' i kuko bulâu̠k.,
6917,Alákölpa ulìtãnẽ wã kukòqio tso' .,Todas las mujeres usan aretes .,margery-ex1392,Alákölpa ulìta̠ne̠ wa̠ kukö̀io tso'.,
6918,Ye' ãmíxla tso' kápi kukóqk .,Mi tía ( materna ) está tostado café .,margery-ex1393,Ye' a̠mí̠la tso' kápi kukö́k.,
6919,Ie' kukòq daléqrkẽ e' kũéxkĩ ie' kukòqmêxie .,El sufre de dolor de oídos y por eso es sordo .,margery-ex1394,Ie' kukö̀ dalë́rke̠ e' ku̠é̠ki ie' kokö̀mê̠ie.,
6920,Kúksũ dör dalôlô iri ukòqie .,La mano de piedra es negra y corta .,margery-ex1396,Kúksu̠ dör dlôlô iri ukö̀ie.,
6921,Ye' déqrule San José kùktóqkicha si' i' wã .,He viajado siete veces a San José durante este mes .,margery-ex1397,Ye' dë́rule San José kùktö́kicha si' i' wa̠.,
6922,Ye'r kòqchi tãwéx kùktöm akéqkë ãwíx ã .,Le compré siete chanchos a ese señor .,margery-ex1398,Ye'r kö̀chi ta̠wé̠ kùktöm akë́kë a̠wí̠ a̠.,
6923,Ye'r i sũwèxkẽ kùkurkùkur .,Yo lo veo a menudo .,margery-ex1399,ye'r i su̠wè̠ke̠ kùkurkùkur.,
6924,Ye' kutà ala'r tã kúl .,Mi hermana tiene siete hijos .,margery-ex1400,Ye' kutà alâr ta̠ kúl.,
6925,Kula' kalòq pàxnáxwã e'tk .,La silla tiene una pata quebrada .,margery-ex1401,Kula' kalö̀ pà̠ná̠wa̠ êtk.,
6926,Kulë' tso' íyi wóqppo .,La batea sirve para ventear cosas .,margery-ex1402,Kulë' tso' íyi wö́ppo.,
6927,Kàl ye' jpé ye' kuli' kĩ .,Me golpeé el cuello con un palo .,margery-ex1404,Kàl ye' jpé ye' kuli' kĩ .,
6928,Ie' kué i kuli'kicha kĩ bukula' dör .,A él lo picó una avispa en la nuca .,margery-ex1405,Ie' kué i kuli'kicha ki̠ bukula' dör.,
6929,Pedro kutà wã kuli' io tãwéx darêqrêq tã' .,La hermana de Pedro tiene un collar que cuesta muy caro .,margery-ex1406,Pedro kutà wa̠ kuli' io ta̠wé̠ darë̂rë̂ ta̠'.,
6930,Ye' kuli'sìnã .,Estoy afónico .,margery-ex1407,Ye' kuli'sina̠.,
6931,Ye' dakarò wêqñẽ éxts kúlka .,Mi gallo pesa siete libras .,margery-ex1408,Ye' dakarò wë̂ñe̠ é̠ts kúlka.,
6932,Ye' kĩ ie íxwĩ bàk de kúlkuak bitéx Kua'rö .,Me llegaron siete paquetes desde Buenos Aires .,margery-ex1409,Ye' ki̠ ie í̠wi̠ bàk de kúlkuak bité̠ kuârö.,
6933,Kàl kuá mîxkẽ ñãwã kúltë kuátkë .,Voy a llevar siete clases de arbolitos para sembrarlos .,margery-ex1410,Kàl kuá mî̠ke̠ ña̠wa̠ kúltë kuátkë.,
6934,Ye' dör dikó tãwéx kúltsãk .,Compré siete racimos de pejíbayes .,margery-ex1411,Ye'  dör dikó ta̠wé̠ kúltsa̠k.,
6935,Alákölpa wã mâxmãkuá dé kùlyök .,Las mujeres trajeron siete ramos de flores .,margery-ex1412,Alákölpa wa̠ mâ̠ma̠kuá dé kùlyök.,
6936,María alà kùnã .,María parió un niño .,margery-ex1413a,Maria ala kùna̠.,
6937,Ye' kùnẽ 1950 .,Nací en 1950 .,margery-ex1413b,Ye' kùne̠ 1950.,
6938,Chìchi dör Pedro dakarò köwã .,El perro mordió a la gallina de Pedro,margery-ex1414a,Chìchi dör Pedro dakaro kowa.,
6939,Awá dör alákölpa kuée .,El suquia purificó a las mujeres .,margery-ex1414b,Awá dör alákölpa kuée.,
6940,Ye' kutà ulàbatse sìkua tã îxñẽ .,MI hermana se casa hoy con un blanco .,margery-ex1416,Ye'  kutà ulàbatse sìkua ta̠ í̠ñe̠.,
6941,Ye' ãmìx tso' nĩmàx kutûũk .,Mi madre está friendo el pescado .,margery-ex1417,Ña̠ a̠mì̠ tso' ni̠mà̠ kutûu̠k.,
6942,Kuyèqr dukà dör surúlsurul .,La flor del caimito de monte es blancuzca .,margery-ex1418,Kuyë̀r dukà dör surúlsurul.,
6943,Alà tso' balôbalôwö kûyök .,El niño está chupando el confite .,margery-ex1419,Alà tso' blôblôwö kûyök.,
6944,Vaca ku' kata bua'ë .,La lengua de la res es muy sabrosa .,margery-ex1420,Vaca ku' kata bua'ë.,
6945,María wóqkir ã tãîx kúx tso' .,La cabeza de María está llena de piojos .,margery-ex1421,María wö́kir a̠ ta̠í̠ kú̠ tso'.,
6946,Kũéxĩwak kèq ujtòq brìbri ie bua'ë .,Los cabécares del Coén no hablan bien bribri .,margery-ex1423,Ku̠é̠i̠wak kë̀ ujtö̀ brìbri ie bua'ë.,
6947,Ye' kèq inúxköl tã e' kũéxkĩ ye' kèq mĩnẽ .,Yo no voy porque no tengo dinero .,margery-ex1424,Ye' kë̀ inú̠köl ta̠ e' ku̠é̠ki̠ ye' kë̀ mi̠ne̠.,
6948,Sa' dör kãnòx kũèxkẽ .,Nosotros jalamos el bote .,margery-ex1425a,Sa' dör ka̠nò̠ ku̠è̠ke̠.,
6949,Ye' éql dör kàl i' kũ' kãñíxk ã .,Mi hermono encontr{o este árbol en la montaña .,margery-ex1425b,Ye' ë́l dör kàl i' ku̠' ka̠ñí̠k a̠.,
6950,Sa' tö nĩmàx kũkèkẽ Antonio kalòqte ã .,Vamos a asar pescados para la fiesta de Antonio .,margery-ex1427,Sa' tö ni̠mà̠ ku̠kèke̠ Antonio klö̀te a̠.,
6951,Puerto Viejo ejkéx tãîx kũkã' tso' .,En las cercanías de Puerto Viejo hay muchas lapas coloradas .,margery-ex1428,Puerto Viejo ejké̠ ta̠î̠ ku̠ka̠'tso'.,
6952,Ye'r Juan dawö' kũlíxtsãwẽ nãñéxwe .,Anoche pellizqué a la novia de Juan,margery-ex1430,Ye'r Juan dawö' ku̠lí̠tsa̠awe̠ na̠ñé̠we.,
6953,Sibòq dör sa' pé kũlùx e' kũéxkĩ .,Dios nos castiga por el incesto .,margery-ex1431,Sibö̀ dor sa' pé ku̠lù̠ e' ku̠é̠ki̠.,
6954,Kũlùxbalë dör sulûë .,Es muy malo cometer incesto .,margery-ex1432,Ku̠lù̠blë dör sulûë.,
6955,Pedro kũlũ' Manuel tsãk àxs i bitùx .,Pedro le gritó a Manuel que volviera .,margery-ex1434,Pedro ku̠lu̠' Manuel tsa̠k à̠s i bitù̠.,
6956,Ye' tö kùxnchi kákmẽ ye' tàyë ã .,Yo le regalé un peine a mi esposa .,margery-ex1435,Ye' tö kù̠nchi kákme̠ ye' tàyë a̠.,
6957,Wéx be' mĩ dö ?,A dónde va usted ?,margery-ex1438a,¿Wé̠ ma̠ mi̠ dö?,
6958,Be' ãmìx shkèxnã datsi' skuóqk .,Su madre se levantó a lavar la ropa .,margery-ex1438b,Ma̠ a̠mì̠ shkè̠na̠ datsi' skuö́k.,
6959,Nĩmàx katã mãláxtsmãlãts .,El pescado es sabroso .,margery-ex1440,Ni̠mà̠ kata̠ ma̠lá̠tsma̠la̠ts.,
6960,Ye' mîxkẽ ie' ù ã mãléx .,Yo voy a ir a su casa otra vez .,margery-ex1441a,Ye' mî̠ke̠ ie' ù a̠ ma̠lé̠.,
6961,Ye'r i sãwéxmãléx .,Yo lo vi otra vez .,margery-ex1441b,Ye'r i sa̠wé̠ma̠lé̠.,
6962,Chìchi dör kòqchi mãléxk kué,El perro le mordió la cola al chancho .,margery-ex1442a,Kö̀chi ma̠lé̠k kué e chichi dör.,
6963,Kabàiö mãléxk dör bêqrie .,El pene del caballo es grande .,margery-ex1442b,Caballo ma̠lé̠k dör bë̂rie.,
